scan3_wing	0	bay_wing:elandor_east:left	bay_elandor_east	wing_wedge_valid_select	628	463	404:-1900	403:-1901	4	3	9	2	5	4	5	628	18	18	1	2	2	0	0	0	0	0	0	17	-
scan3_wing	0	bay_wing:elandor_east:right	bay_elandor_east	wing_wedge_valid_select	300	365	1398:-1901	1397:-1900	2	3	1	4	3	4	4	392	4	4	1	1	1	0	0	0	0	0	0	3	-
scan3_wing	0	bay_wing:kragmar_west:left	bay_kragmar_west	wing_wedge_valid_select	266	332	-1399:1901	-1398:1900	1	2	1	2	2	3	3	359	2	2	1	2	2	0	0	0	0	0	0	1	-
scan3_wing	0	bay_wing:kragmar_west:right	bay_kragmar_west	wing_wedge_valid_select	668	508	-404:1900	-403:1901	4	3	9	2	5	4	5	671	18	18	1	17	17	0	0	0	0	0	0	17	-
scan3_wing	0	bay_wing:kragmar_east:left	bay_kragmar_east	wing_wedge_valid_select	427	507	403:1901	404:1900	3	4	2	9	4	5	5	508	18	18	1	9	9	0	0	0	0	0	0	17	-
scan3_wing	0	bay_wing:kragmar_east:right	bay_kragmar_east	wing_wedge_valid_select	507	348	1396:1900	1397:1901	4	3	9	2	5	4	5	508	18	18	1	17	17	0	0	0	0	0	0	17	-
scan3_bank	0	bay_bank:elandor_west:whitebridge	bay_elandor_west	bank_trace_complete_select	993	1001	0	0	0	0	-
scan3_bank	0	bay_bank:elandor_east:lorindor	bay_elandor_east	bank_trace_complete_select	993	1001	0	0	0	0	-
scan3_bank	0	bay_bank:kragmar_west:speargrass	bay_kragmar_west	bank_trace_complete_select	994	1001	0	0	0	0	-
scan3_bank	0	bay_bank:kragmar_east:whispering	bay_kragmar_east	bank_trace_complete_select	992	1001	0	0	0	0	-
scan3_width	0	bay_elandor_west	bay_bank_width_positive	943	7488000	93600	80	3	301	-980	-2000	0	8424000	93600	90	-1	-20	6	69
scan3_width	0	bay_elandor_east	bay_bank_width_positive	933	7528000	94100	80	3	291	1020	-1990	0	8039100	94100	85	1	-11	24	76
scan3_width	0	bay_kragmar_west	bay_bank_width_positive	923	7880000	98500	80	3	291	-1060	2010	0	8645100	98500	87	1	-23	16	66
scan3_width	0	bay_kragmar_east	bay_bank_width_positive	1023	11048000	138100	80	3	341	900	1980	0	11814300	138100	85	1	0	33	80
scan3_step	0	bay_bank:elandor_east:lorindor	east	admitted	971
scan3_step	0	bay_bank:elandor_east:lorindor	east	noncandidate	22
scan3_step	0	bay_bank:elandor_east:lorindor	north	noncandidate	993
scan3_step	0	bay_bank:elandor_east:lorindor	northeast	admitted	11
