case_pack	resource	cell_x	cell_y	cell_z	tier	band	baseline_eligible	baseline_budget	baseline_planned	baseline_accepted	baseline_collisions	baseline_shortfall	baseline_placed	sampler_eligible	sampler_budget	sampler_planned	sampler_accepted	sampler_collisions	sampler_shortfall	sampler_placed
3	abyssal_crystal	1	-71	-94	6	ordinary	4082	2	1	1	0	0	2	4082	2	1	1	0	0	2
3	abyssal_crystal	1	-71	-95	6	ordinary	3367	2	1	1	0	0	2	3367	2	1	1	0	0	2
3	abyssal_crystal	1	-71	-96	6	ordinary	3286	1	1	1	0	0	1	3286	1	1	1	0	0	1
3	abyssal_crystal	1	-71	-97	6	ordinary	4052	2	1	1	0	0	2	4052	2	1	1	0	0	2
3	abyssal_crystal	1	-72	-93	6	ordinary	4087	2	1	1	0	0	2	4087	2	1	1	0	0	2
3	abyssal_crystal	1	-72	-94	6	ordinary	2920	2	1	1	0	0	2	2920	2	1	1	0	0	2
3	abyssal_crystal	1	-72	-95	6	ordinary	2783	2	1	1	0	0	2	2783	2	1	1	0	0	2
3	abyssal_crystal	1	-72	-96	6	ordinary	3999	2	1	1	0	0	2	3999	2	1	1	0	0	2
3	abyssal_crystal	1	-72	-97	6	ordinary	4029	2	1	1	0	0	2	4029	2	1	1	0	0	2
3	abyssal_crystal	1	-93	-93	6	ordinary	4016	2	1	1	0	0	2	4016	2	1	1	0	0	2
3	abyssal_crystal	1	-93	-94	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	1	-93	-95	6	ordinary	3948	1	1	1	0	0	1	3948	1	1	1	0	0	1
3	abyssal_crystal	1	-93	-96	6	ordinary	3937	2	1	1	0	0	2	3937	2	1	1	0	0	2
3	abyssal_crystal	1	-93	-97	6	ordinary	4064	2	1	1	0	0	2	4064	2	1	1	0	0	2
3	abyssal_crystal	1	-94	-93	6	deep_1500_1999	1280	1	1	1	0	0	1	1280	1	1	1	0	0	1
3	abyssal_crystal	1	-94	-93	6	ordinary	2816	1	1	1	0	0	1	2816	1	1	1	0	0	1
3	abyssal_crystal	1	-94	-94	6	deep_1500_1999	1280	1	1	1	0	0	1	1280	1	1	1	0	0	1
3	abyssal_crystal	1	-94	-94	6	ordinary	2778	1	1	1	0	0	1	2778	1	1	1	0	0	1
3	abyssal_crystal	1	-94	-95	6	deep_1500_1999	1214	1	1	1	0	0	1	1214	1	1	1	0	0	1
3	abyssal_crystal	1	-94	-95	6	ordinary	2739	1	1	1	0	0	1	2739	1	1	1	0	0	1
3	abyssal_crystal	1	-94	-96	6	deep_1500_1999	1280	0	0	0	0	0	0	1280	0	0	0	0	0	0
3	abyssal_crystal	1	-94	-96	6	ordinary	2716	1	1	1	0	0	1	2716	1	1	1	0	0	1
3	abyssal_crystal	1	-94	-97	6	deep_1500_1999	1280	1	1	1	0	0	1	1280	1	1	1	0	0	1
3	abyssal_crystal	1	-94	-97	6	ordinary	2737	2	1	1	0	0	2	2737	2	1	1	0	0	2
3	abyssal_crystal	1	-95	-93	6	deep_1500_1999	3707	2	1	1	0	0	2	3707	2	1	1	0	0	2
3	abyssal_crystal	1	-95	-94	6	deep_1500_1999	3954	2	1	1	0	0	2	3954	2	1	1	0	0	2
3	abyssal_crystal	1	-95	-95	6	deep_1500_1999	3892	2	1	1	0	0	2	3892	2	1	1	0	0	2
3	abyssal_crystal	1	-95	-96	6	deep_1500_1999	4058	3	2	2	0	0	3	4058	3	2	2	0	0	3
3	abyssal_crystal	1	-95	-97	6	deep_1500_1999	4096	3	2	2	0	0	3	4096	3	2	2	0	0	3
3	abyssal_crystal	1	-96	-93	6	deep_1500_1999	871	0	0	0	0	0	0	871	0	0	0	0	0	0
3	abyssal_crystal	1	-96	-94	6	deep_1500_1999	2024	1	1	1	0	0	1	2024	1	1	1	0	0	1
3	abyssal_crystal	1	-96	-95	6	deep_1500_1999	1645	1	1	1	0	0	1	1645	1	1	1	0	0	1
3	abyssal_crystal	1	-96	-96	6	deep_1500_1999	3459	3	2	2	0	0	3	3459	3	2	2	0	0	3
3	abyssal_crystal	1	-96	-97	6	deep_1500_1999	4087	2	1	1	0	0	2	4087	2	1	1	0	0	2
3	abyssal_crystal	1	-97	-93	6	deep_1500_1999	1151	1	1	1	0	0	1	1151	1	1	1	0	0	1
3	abyssal_crystal	1	-97	-94	6	deep_1500_1999	1304	1	1	1	0	0	1	1304	1	1	1	0	0	1
3	abyssal_crystal	1	-97	-95	6	deep_1500_1999	2552	1	1	1	0	0	1	2552	1	1	1	0	0	1
3	abyssal_crystal	1	-97	-96	6	deep_1500_1999	3150	2	1	1	0	0	2	3150	2	1	1	0	0	2
3	abyssal_crystal	1	-97	-97	6	deep_1500_1999	3639	2	1	1	0	0	2	3639	2	1	1	0	0	2
3	abyssal_crystal	2	-128	-93	6	deep_2000_floor	2682	2	1	1	0	0	2	2682	2	1	1	0	0	2
3	abyssal_crystal	2	-128	-94	6	deep_2000_floor	1193	1	1	1	0	0	1	1193	1	1	1	0	0	1
3	abyssal_crystal	2	-128	-95	6	deep_2000_floor	89	0	0	0	0	0	0	89	0	0	0	0	0	0
3	abyssal_crystal	2	-129	-93	6	deep_2000_floor	4000	3	2	2	0	0	3	4000	3	2	2	0	0	3
3	abyssal_crystal	2	-129	-94	6	deep_2000_floor	3654	3	2	2	0	0	3	3654	3	2	2	0	0	3
3	abyssal_crystal	2	-129	-95	6	deep_2000_floor	3413	2	1	1	0	0	2	3413	2	1	1	0	0	2
3	abyssal_crystal	2	-129	-96	6	deep_2000_floor	2325	1	1	1	0	0	1	2325	1	1	1	0	0	1
3	abyssal_crystal	2	-129	-97	6	deep_2000_floor	1410	1	1	1	0	0	1	1410	1	1	1	0	0	1
3	abyssal_crystal	2	-130	-93	6	deep_2000_floor	4096	3	2	2	0	0	3	4096	3	2	2	0	0	3
3	abyssal_crystal	2	-130	-94	6	deep_2000_floor	3938	3	2	2	0	0	3	3938	3	2	2	0	0	3
3	abyssal_crystal	2	-130	-95	6	deep_2000_floor	4012	3	2	2	0	0	3	4012	3	2	2	0	0	3
3	abyssal_crystal	2	-130	-96	6	deep_2000_floor	3511	2	1	1	0	0	2	3511	2	1	1	0	0	2
3	abyssal_crystal	2	-130	-97	6	deep_2000_floor	3258	2	1	1	0	0	2	3258	2	1	1	0	0	2
3	abyssal_crystal	2	-131	-93	6	deep_2000_floor	4091	3	2	2	0	0	3	4091	3	2	2	0	0	3
3	abyssal_crystal	2	-131	-94	6	deep_2000_floor	4047	3	2	2	0	0	3	4047	3	2	2	0	0	3
3	abyssal_crystal	2	-131	-95	6	deep_2000_floor	3925	3	2	2	0	0	3	3925	3	2	2	0	0	3
3	abyssal_crystal	2	-131	-96	6	deep_2000_floor	3935	3	2	2	0	0	3	3935	3	2	2	0	0	3
3	abyssal_crystal	2	-131	-97	6	deep_2000_floor	4069	3	2	2	0	0	3	4069	3	2	2	0	0	3
3	abyssal_crystal	2	-132	-93	6	deep_2000_floor	4096	3	2	2	0	0	3	4096	3	2	2	0	0	3
3	abyssal_crystal	2	-132	-94	6	deep_2000_floor	4060	3	2	2	0	0	3	4060	3	2	2	0	0	3
3	abyssal_crystal	2	-132	-95	6	deep_2000_floor	3499	2	1	1	0	0	2	3499	2	1	1	0	0	2
3	abyssal_crystal	2	-132	-96	6	deep_2000_floor	4035	3	2	2	0	0	3	4035	3	2	2	0	0	3
3	abyssal_crystal	2	-132	-97	6	deep_2000_floor	4085	3	2	2	0	0	3	4085	3	2	2	0	0	3
3	abyssal_crystal	2	-53	-93	5	ordinary	4060	2	1	1	0	0	2	4060	2	1	1	0	0	2
3	abyssal_crystal	2	-53	-94	5	ordinary	4038	2	1	1	0	0	2	4038	2	1	1	0	0	2
3	abyssal_crystal	2	-53	-95	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-53	-96	5	ordinary	3958	2	1	1	0	0	2	3958	2	1	1	0	0	2
3	abyssal_crystal	2	-53	-97	5	ordinary	4093	2	1	1	0	0	2	4093	2	1	1	0	0	2
3	abyssal_crystal	2	-54	-93	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-54	-94	5	ordinary	3980	2	1	1	0	0	2	3980	2	1	1	0	0	2
3	abyssal_crystal	2	-54	-95	5	ordinary	3633	1	1	1	0	0	1	3633	1	1	1	0	0	1
3	abyssal_crystal	2	-54	-96	5	ordinary	3229	2	1	1	0	0	2	3229	2	1	1	0	0	2
3	abyssal_crystal	2	-54	-97	5	ordinary	2864	2	1	1	0	0	2	2864	2	1	1	0	0	2
3	abyssal_crystal	2	-55	-93	5	ordinary	4044	2	1	1	0	0	2	4044	2	1	1	0	0	2
3	abyssal_crystal	2	-55	-94	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-55	-95	5	ordinary	4004	2	1	1	0	0	2	4004	2	1	1	0	0	2
3	abyssal_crystal	2	-55	-96	5	ordinary	3348	2	1	1	0	0	2	3348	2	1	1	0	0	2
3	abyssal_crystal	2	-55	-97	5	ordinary	2802	2	1	1	0	0	2	2802	2	1	1	0	0	2
3	abyssal_crystal	2	-56	-93	5	ordinary	3964	1	1	1	0	0	1	3964	1	1	1	0	0	1
3	abyssal_crystal	2	-56	-94	5	ordinary	3513	1	1	1	0	0	1	3513	1	1	1	0	0	1
3	abyssal_crystal	2	-56	-95	5	ordinary	2838	2	1	1	0	0	2	2838	2	1	1	0	0	2
3	abyssal_crystal	2	-56	-96	5	ordinary	750	1	1	1	0	0	1	750	1	1	1	0	0	1
3	abyssal_crystal	2	-56	-97	5	ordinary	241	0	0	0	0	0	0	241	0	0	0	0	0	0
3	abyssal_crystal	2	-57	-93	5	ordinary	4065	2	1	1	0	0	2	4065	2	1	1	0	0	2
3	abyssal_crystal	2	-57	-94	5	ordinary	3664	1	1	1	0	0	1	3664	1	1	1	0	0	1
3	abyssal_crystal	2	-57	-95	5	ordinary	3472	2	1	1	0	0	2	3472	2	1	1	0	0	2
3	abyssal_crystal	2	-57	-96	5	ordinary	2930	2	1	1	0	0	2	2930	2	1	1	0	0	2
3	abyssal_crystal	2	-57	-97	5	ordinary	2206	1	1	1	0	0	1	2206	1	1	1	0	0	1
3	abyssal_crystal	2	-68	-93	6	ordinary	4037	2	1	1	0	0	2	4037	2	1	1	0	0	2
3	abyssal_crystal	2	-68	-94	6	ordinary	4054	2	1	1	0	0	2	4054	2	1	1	0	0	2
3	abyssal_crystal	2	-68	-95	6	ordinary	4001	2	1	1	0	0	2	4001	2	1	1	0	0	2
3	abyssal_crystal	2	-68	-96	6	ordinary	3962	2	1	1	0	0	2	3962	2	1	1	0	0	2
3	abyssal_crystal	2	-68	-97	6	ordinary	4020	2	1	1	0	0	2	4020	2	1	1	0	0	2
3	abyssal_crystal	2	-69	-93	6	ordinary	4054	2	1	1	0	0	2	4054	2	1	1	0	0	2
3	abyssal_crystal	2	-69	-94	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-69	-95	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-69	-96	6	ordinary	4064	2	1	1	0	0	2	4064	2	1	1	0	0	2
3	abyssal_crystal	2	-69	-97	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-70	-93	6	ordinary	3965	2	1	1	0	0	2	3965	2	1	1	0	0	2
3	abyssal_crystal	2	-70	-94	6	ordinary	3983	2	1	1	0	0	2	3983	2	1	1	0	0	2
3	abyssal_crystal	2	-70	-95	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-70	-96	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-70	-97	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-71	-93	6	ordinary	4087	2	1	1	0	0	2	4087	2	1	1	0	0	2
3	abyssal_crystal	2	-71	-94	6	ordinary	4067	2	1	1	0	0	2	4067	2	1	1	0	0	2
3	abyssal_crystal	2	-71	-95	6	ordinary	3906	2	1	1	0	0	2	3906	2	1	1	0	0	2
3	abyssal_crystal	2	-71	-96	6	ordinary	3767	2	1	1	0	0	2	3767	2	1	1	0	0	2
3	abyssal_crystal	2	-71	-97	6	ordinary	4055	2	1	1	0	0	2	4055	2	1	1	0	0	2
3	abyssal_crystal	2	-72	-93	6	ordinary	3905	2	1	1	0	0	2	3905	2	1	1	0	0	2
3	abyssal_crystal	2	-72	-94	6	ordinary	3961	2	1	1	0	0	2	3961	2	1	1	0	0	2
3	abyssal_crystal	2	-72	-95	6	ordinary	3207	1	1	1	0	0	1	3207	1	1	1	0	0	1
3	abyssal_crystal	2	-72	-96	6	ordinary	3600	2	1	1	0	0	2	3600	2	1	1	0	0	2
3	abyssal_crystal	2	-72	-97	6	ordinary	4064	2	1	1	0	0	2	4064	2	1	1	0	0	2
3	abyssal_crystal	2	-93	-93	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-93	-94	6	ordinary	4021	2	1	1	0	0	2	4021	2	1	1	0	0	2
3	abyssal_crystal	2	-93	-95	6	ordinary	4006	2	1	1	0	0	2	4006	2	1	1	0	0	2
3	abyssal_crystal	2	-93	-96	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-93	-97	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-94	-93	6	deep_1500_1999	1280	1	1	1	0	0	1	1280	1	1	1	0	0	1
3	abyssal_crystal	2	-94	-93	6	ordinary	2816	1	1	1	0	0	1	2816	1	1	1	0	0	1
3	abyssal_crystal	2	-94	-94	6	deep_1500_1999	1280	1	1	1	0	0	1	1280	1	1	1	0	0	1
3	abyssal_crystal	2	-94	-94	6	ordinary	2538	1	1	1	0	0	1	2538	1	1	1	0	0	1
3	abyssal_crystal	2	-94	-95	6	deep_1500_1999	1269	1	1	1	0	0	1	1269	1	1	1	0	0	1
3	abyssal_crystal	2	-94	-95	6	ordinary	2759	1	1	1	0	0	1	2759	1	1	1	0	0	1
3	abyssal_crystal	2	-94	-96	6	deep_1500_1999	1280	1	1	1	0	0	1	1280	1	1	1	0	0	1
3	abyssal_crystal	2	-94	-96	6	ordinary	2786	1	1	1	0	0	1	2786	1	1	1	0	0	1
3	abyssal_crystal	2	-94	-97	6	deep_1500_1999	1158	1	1	1	0	0	1	1158	1	1	1	0	0	1
3	abyssal_crystal	2	-94	-97	6	ordinary	2663	1	1	1	0	0	1	2663	1	1	1	0	0	1
3	abyssal_crystal	2	-95	-93	6	deep_1500_1999	3790	2	1	1	0	0	2	3790	2	1	1	0	0	2
3	abyssal_crystal	2	-95	-94	6	deep_1500_1999	4072	2	1	1	0	0	2	4072	2	1	1	0	0	2
3	abyssal_crystal	2	-95	-95	6	deep_1500_1999	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	2	-95	-96	6	deep_1500_1999	4092	2	1	1	0	0	2	4092	2	1	1	0	0	2
3	abyssal_crystal	2	-95	-97	6	deep_1500_1999	3845	2	1	1	0	0	2	3845	2	1	1	0	0	2
3	abyssal_crystal	2	-96	-93	6	deep_1500_1999	3141	2	1	1	0	0	2	3141	2	1	1	0	0	2
3	abyssal_crystal	2	-96	-94	6	deep_1500_1999	3614	2	1	1	0	0	2	3614	2	1	1	0	0	2
3	abyssal_crystal	2	-96	-95	6	deep_1500_1999	3346	2	1	1	0	0	2	3346	2	1	1	0	0	2
3	abyssal_crystal	2	-96	-96	6	deep_1500_1999	4089	3	2	2	0	0	3	4089	3	2	2	0	0	3
3	abyssal_crystal	2	-96	-97	6	deep_1500_1999	4093	2	1	1	0	0	2	4093	2	1	1	0	0	2
3	abyssal_crystal	2	-97	-93	6	deep_1500_1999	3640	2	1	1	0	0	2	3640	2	1	1	0	0	2
3	abyssal_crystal	2	-97	-94	6	deep_1500_1999	3546	2	1	1	0	0	2	3546	2	1	1	0	0	2
3	abyssal_crystal	2	-97	-95	6	deep_1500_1999	3285	2	1	1	0	0	2	3285	2	1	1	0	0	2
3	abyssal_crystal	2	-97	-96	6	deep_1500_1999	3711	2	1	1	0	0	2	3711	2	1	1	0	0	2
3	abyssal_crystal	2	-97	-97	6	deep_1500_1999	3471	2	1	1	0	0	2	3471	2	1	1	0	0	2
3	abyssal_crystal	3	-53	-93	5	ordinary	3883	2	1	1	0	0	2	3883	2	1	1	0	0	2
3	abyssal_crystal	3	-53	-94	5	ordinary	3994	2	1	1	0	0	2	3994	2	1	1	0	0	2
3	abyssal_crystal	3	-53	-95	5	ordinary	4061	2	1	1	0	0	2	4061	2	1	1	0	0	2
3	abyssal_crystal	3	-53	-96	5	ordinary	3991	2	1	1	0	0	2	3991	2	1	1	0	0	2
3	abyssal_crystal	3	-53	-97	5	ordinary	4091	2	1	1	0	0	2	4091	2	1	1	0	0	2
3	abyssal_crystal	3	-54	-93	5	ordinary	4073	2	1	1	0	0	2	4073	2	1	1	0	0	2
3	abyssal_crystal	3	-54	-94	5	ordinary	3530	2	1	1	0	0	2	3530	2	1	1	0	0	2
3	abyssal_crystal	3	-54	-95	5	ordinary	3902	2	1	1	0	0	2	3902	2	1	1	0	0	2
3	abyssal_crystal	3	-54	-96	5	ordinary	3770	2	1	1	0	0	2	3770	2	1	1	0	0	2
3	abyssal_crystal	3	-54	-97	5	ordinary	3897	2	1	1	0	0	2	3897	2	1	1	0	0	2
3	abyssal_crystal	3	-55	-93	5	ordinary	4053	2	1	1	0	0	2	4053	2	1	1	0	0	2
3	abyssal_crystal	3	-55	-94	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	3	-55	-95	5	ordinary	4049	2	1	1	0	0	2	4049	2	1	1	0	0	2
3	abyssal_crystal	3	-55	-96	5	ordinary	4051	2	1	1	0	0	2	4051	2	1	1	0	0	2
3	abyssal_crystal	3	-55	-97	5	ordinary	3956	2	1	1	0	0	2	3956	2	1	1	0	0	2
3	abyssal_crystal	3	-56	-93	5	ordinary	4084	2	1	1	0	0	2	4084	2	1	1	0	0	2
3	abyssal_crystal	3	-56	-94	5	ordinary	4086	2	1	1	0	0	2	4086	2	1	1	0	0	2
3	abyssal_crystal	3	-56	-95	5	ordinary	4034	2	1	1	0	0	2	4034	2	1	1	0	0	2
3	abyssal_crystal	3	-56	-96	5	ordinary	3629	2	1	1	0	0	2	3629	2	1	1	0	0	2
3	abyssal_crystal	3	-56	-97	5	ordinary	3346	2	1	1	0	0	2	3346	2	1	1	0	0	2
3	abyssal_crystal	3	-57	-93	5	ordinary	3516	1	1	1	0	0	1	3516	1	1	1	0	0	1
3	abyssal_crystal	3	-57	-94	5	ordinary	4074	2	1	1	0	0	2	4074	2	1	1	0	0	2
3	abyssal_crystal	3	-57	-95	5	ordinary	3891	2	1	1	0	0	2	3891	2	1	1	0	0	2
3	abyssal_crystal	3	-57	-96	5	ordinary	3956	2	1	1	0	0	2	3956	2	1	1	0	0	2
3	abyssal_crystal	3	-57	-97	5	ordinary	3722	2	1	1	0	0	2	3722	2	1	1	0	0	2
3	abyssal_crystal	4	-53	-93	5	ordinary	4065	2	1	1	0	0	2	4065	2	1	1	0	0	2
3	abyssal_crystal	4	-53	-94	5	ordinary	3919	2	1	1	0	0	2	3919	2	1	1	0	0	2
3	abyssal_crystal	4	-53	-95	5	ordinary	3910	2	1	1	0	0	2	3910	2	1	1	0	0	2
3	abyssal_crystal	4	-53	-96	5	ordinary	4047	2	1	1	0	0	2	4047	2	1	1	0	0	2
3	abyssal_crystal	4	-53	-97	5	ordinary	3993	2	1	1	0	0	2	3993	2	1	1	0	0	2
3	abyssal_crystal	4	-54	-93	5	ordinary	3996	2	1	1	0	0	2	3996	2	1	1	0	0	2
3	abyssal_crystal	4	-54	-94	5	ordinary	3564	2	1	1	0	0	2	3564	2	1	1	0	0	2
3	abyssal_crystal	4	-54	-95	5	ordinary	3963	2	1	1	0	0	2	3963	2	1	1	0	0	2
3	abyssal_crystal	4	-54	-96	5	ordinary	3984	2	1	1	0	0	2	3984	2	1	1	0	0	2
3	abyssal_crystal	4	-54	-97	5	ordinary	4024	2	1	1	0	0	2	4024	2	1	1	0	0	2
3	abyssal_crystal	4	-55	-93	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	4	-55	-94	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	4	-55	-95	5	ordinary	4064	1	1	1	0	0	1	4064	1	1	1	0	0	1
3	abyssal_crystal	4	-55	-96	5	ordinary	4063	2	1	1	0	0	2	4063	2	1	1	0	0	2
3	abyssal_crystal	4	-55	-97	5	ordinary	3993	2	1	1	0	0	2	3993	2	1	1	0	0	2
3	abyssal_crystal	4	-56	-93	5	ordinary	3701	2	1	1	0	0	2	3701	2	1	1	0	0	2
3	abyssal_crystal	4	-56	-94	5	ordinary	4016	2	1	1	0	0	2	4016	2	1	1	0	0	2
3	abyssal_crystal	4	-56	-95	5	ordinary	4022	2	1	1	0	0	2	4022	2	1	1	0	0	2
3	abyssal_crystal	4	-56	-96	5	ordinary	3935	2	1	1	0	0	2	3935	2	1	1	0	0	2
3	abyssal_crystal	4	-56	-97	5	ordinary	3917	2	1	1	0	0	2	3917	2	1	1	0	0	2
3	abyssal_crystal	4	-57	-93	5	ordinary	4053	2	1	1	0	0	2	4053	2	1	1	0	0	2
3	abyssal_crystal	4	-57	-94	5	ordinary	3652	2	1	1	0	0	2	3652	2	1	1	0	0	2
3	abyssal_crystal	4	-57	-95	5	ordinary	3978	2	1	1	0	0	2	3978	2	1	1	0	0	2
3	abyssal_crystal	4	-57	-96	5	ordinary	4029	2	1	1	0	0	2	4029	2	1	1	0	0	2
3	abyssal_crystal	4	-57	-97	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	5	-53	-93	5	ordinary	4080	2	1	1	0	0	2	4080	2	1	1	0	0	2
3	abyssal_crystal	5	-53	-94	5	ordinary	3574	2	1	1	0	0	2	3574	2	1	1	0	0	2
3	abyssal_crystal	5	-53	-95	5	ordinary	4063	2	1	1	0	0	2	4063	2	1	1	0	0	2
3	abyssal_crystal	5	-53	-96	5	ordinary	3789	1	1	1	0	0	1	3789	1	1	1	0	0	1
3	abyssal_crystal	5	-53	-97	5	ordinary	3976	2	1	1	0	0	2	3976	2	1	1	0	0	2
3	abyssal_crystal	5	-54	-93	5	ordinary	4022	2	1	1	0	0	2	4022	2	1	1	0	0	2
3	abyssal_crystal	5	-54	-94	5	ordinary	3995	2	1	1	0	0	2	3995	2	1	1	0	0	2
3	abyssal_crystal	5	-54	-95	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	5	-54	-96	5	ordinary	4031	2	1	1	0	0	2	4031	2	1	1	0	0	2
3	abyssal_crystal	5	-54	-97	5	ordinary	3980	2	1	1	0	0	2	3980	2	1	1	0	0	2
3	abyssal_crystal	5	-55	-93	5	ordinary	3977	2	1	1	0	0	2	3977	2	1	1	0	0	2
3	abyssal_crystal	5	-55	-94	5	ordinary	3952	2	1	1	0	0	2	3952	2	1	1	0	0	2
3	abyssal_crystal	5	-55	-95	5	ordinary	3951	2	1	1	0	0	2	3951	2	1	1	0	0	2
3	abyssal_crystal	5	-55	-96	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	5	-55	-97	5	ordinary	3999	2	1	1	0	0	2	3999	2	1	1	0	0	2
3	abyssal_crystal	5	-56	-93	5	ordinary	2698	1	1	1	0	0	1	2698	1	1	1	0	0	1
3	abyssal_crystal	5	-56	-94	5	ordinary	3273	2	1	1	0	0	2	3273	2	1	1	0	0	2
3	abyssal_crystal	5	-56	-95	5	ordinary	3994	2	1	1	0	0	2	3994	2	1	1	0	0	2
3	abyssal_crystal	5	-56	-96	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	5	-56	-97	5	ordinary	3999	2	1	1	0	0	2	3999	2	1	1	0	0	2
3	abyssal_crystal	5	-57	-93	5	ordinary	3937	2	1	1	0	0	2	3937	2	1	1	0	0	2
3	abyssal_crystal	5	-57	-94	5	ordinary	4028	2	1	1	0	0	2	4028	2	1	1	0	0	2
3	abyssal_crystal	5	-57	-95	5	ordinary	3889	2	1	1	0	0	2	3889	2	1	1	0	0	2
3	abyssal_crystal	5	-57	-96	5	ordinary	3871	1	1	1	0	0	1	3871	1	1	1	0	0	1
3	abyssal_crystal	5	-57	-97	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	6	-53	-93	5	ordinary	4001	2	1	1	0	0	2	4001	2	1	1	0	0	2
3	abyssal_crystal	6	-53	-94	5	ordinary	4042	2	1	1	0	0	2	4042	2	1	1	0	0	2
3	abyssal_crystal	6	-53	-95	5	ordinary	3953	2	1	1	0	0	2	3953	2	1	1	0	0	2
3	abyssal_crystal	6	-53	-96	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	6	-53	-97	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	6	-54	-93	5	ordinary	4006	2	1	1	0	0	2	4006	2	1	1	0	0	2
3	abyssal_crystal	6	-54	-94	5	ordinary	3880	2	1	1	0	0	2	3880	2	1	1	0	0	2
3	abyssal_crystal	6	-54	-95	5	ordinary	3907	2	1	1	0	0	2	3907	2	1	1	0	0	2
3	abyssal_crystal	6	-54	-96	5	ordinary	4049	2	1	1	0	0	2	4049	2	1	1	0	0	2
3	abyssal_crystal	6	-54	-97	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	6	-55	-93	5	ordinary	3917	2	1	1	0	0	2	3917	2	1	1	0	0	2
3	abyssal_crystal	6	-55	-94	5	ordinary	3894	1	1	1	0	0	1	3894	1	1	1	0	0	1
3	abyssal_crystal	6	-55	-95	5	ordinary	4080	2	1	1	0	0	2	4080	2	1	1	0	0	2
3	abyssal_crystal	6	-55	-96	5	ordinary	4000	2	1	1	0	0	2	4000	2	1	1	0	0	2
3	abyssal_crystal	6	-55	-97	5	ordinary	3986	2	1	1	0	0	2	3986	2	1	1	0	0	2
3	abyssal_crystal	6	-56	-93	5	ordinary	3349	2	1	1	0	0	2	3349	2	1	1	0	0	2
3	abyssal_crystal	6	-56	-94	5	ordinary	3629	2	1	1	0	0	2	3629	2	1	1	0	0	2
3	abyssal_crystal	6	-56	-95	5	ordinary	3904	2	1	1	0	0	2	3904	2	1	1	0	0	2
3	abyssal_crystal	6	-56	-96	5	ordinary	4049	2	1	1	0	0	2	4049	2	1	1	0	0	2
3	abyssal_crystal	6	-56	-97	5	ordinary	3973	2	1	1	0	0	2	3973	2	1	1	0	0	2
3	abyssal_crystal	6	-57	-93	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	6	-57	-94	5	ordinary	4045	2	1	1	0	0	2	4045	2	1	1	0	0	2
3	abyssal_crystal	6	-57	-95	5	ordinary	3286	2	1	1	0	0	2	3286	2	1	1	0	0	2
3	abyssal_crystal	6	-57	-96	5	ordinary	4053	2	1	1	0	0	2	4053	2	1	1	0	0	2
3	abyssal_crystal	6	-57	-97	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	7	-53	-93	5	ordinary	4087	2	1	1	0	0	2	4087	2	1	1	0	0	2
