schema	grug_wp40_census_scan4_seed_set_v3
scan_schema	grug_wp40_census_scan_v6
seed_set	full_w
column	extremal	family	site	scalar	bound	value	seed
column	open	family	sites	scan	reason
column	excluded	family	site	reason
column	seed	decimal	terms	detail
column	term	name	seeds	derivation
extremal	edge	land_059	max_abs_scalar_q	maximum	0	0
extremal	edge	land_059	max_abs_scalar_q	minimum	0	0
extremal	edge	land_059	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_059	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_060	max_abs_scalar_q	maximum	0	0
extremal	edge	land_060	max_abs_scalar_q	minimum	0	0
extremal	edge	land_060	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_060	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_061	max_abs_scalar_q	maximum	0	0
extremal	edge	land_061	max_abs_scalar_q	minimum	0	0
extremal	edge	land_061	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_061	topology_ceiling_nodes	minimum	0	0
extremal	perimeter	perimeter_elandor_mainland	max_abs_scalar_q	maximum	196608	0
extremal	perimeter	perimeter_elandor_mainland	max_abs_scalar_q	minimum	65536	2147483649
extremal	perimeter	perimeter_elandor_mainland	topology_ceiling_nodes	maximum	3	0
extremal	perimeter	perimeter_elandor_mainland	topology_ceiling_nodes	minimum	1	2147483649
extremal	perimeter	perimeter_kragmar_mainland	max_abs_scalar_q	maximum	196608	0
extremal	perimeter	perimeter_kragmar_mainland	max_abs_scalar_q	minimum	65536	1
extremal	perimeter	perimeter_kragmar_mainland	topology_ceiling_nodes	maximum	3	0
extremal	perimeter	perimeter_kragmar_mainland	topology_ceiling_nodes	minimum	1	1
excluded	perimeter	perimeter_holy_grounds	the fixed Holy band carries zero displacement on every seed, so both its scalars are constant and an extremal seed for it would be an artifact of the tie rule; section 6.2.3 counts 63 edge and perimeter records, not 64
extremal	transition_endpoint	bay_edge_transition:land_001:to	eligible_count	maximum	1516	12104117657876463423
extremal	transition_endpoint	bay_edge_transition:land_001:to	eligible_count	minimum	1496	3016806309204563283
extremal	transition_endpoint	bay_edge_transition:land_001:to	success_count	maximum	2	5774294428586859171
extremal	transition_endpoint	bay_edge_transition:land_001:to	success_count	minimum	1	0
extremal	transition_endpoint	bay_edge_transition:land_004:from	eligible_count	maximum	1620	18137876163688947564
extremal	transition_endpoint	bay_edge_transition:land_004:from	eligible_count	minimum	1571	10950327568002594024
extremal	transition_endpoint	bay_edge_transition:land_004:from	success_count	maximum	4	343674299183575008
extremal	transition_endpoint	bay_edge_transition:land_004:from	success_count	minimum	1	0
extremal	transition_endpoint	bay_edge_transition:land_004:to	eligible_count	maximum	1620	18137876163688947564
