scan3_aperture	2147483648	bay_mouth_aperture:elandor_west	before	aperture_direct_select	direct	-1340:-2921	-	-	-	-	bay_bank:elandor_west:hearthpine	1	-	-
scan3_aperture	2147483648	bay_mouth_aperture:elandor_west	after	aperture_direct_select	direct	-605:-2916	-	-	-	-	bay_bank:elandor_west:dawnmere	2	-	-
scan3_aperture	2147483648	bay_mouth_aperture:elandor_east	before	aperture_direct_select	direct	570:-2927	-	-	-	-	bay_bank:elandor_east:dawnmere	1	-	-
scan3_aperture	2147483648	bay_mouth_aperture:elandor_east	after	aperture_direct_select	direct	1228:-2928	-	-	-	-	bay_bank:elandor_east:silverleaf	2	-	-
scan3_aperture	2147483648	bay_mouth_aperture:kragmar_west	before	aperture_direct_select	direct	-1406:2939	-	-	-	-	bay_bank:kragmar_west:stillgrave	2	-	-
scan3_aperture	2147483648	bay_mouth_aperture:kragmar_west	after	aperture_direct_select	direct	-760:2933	-	-	-	-	bay_bank:kragmar_west:sunscar	1	-	-
scan3_aperture	2147483648	bay_mouth_aperture:kragmar_east	before	aperture_direct_select	direct	450:2921	-	-	-	-	bay_bank:kragmar_east:sunscar	2	-	-
scan3_aperture	2147483648	bay_mouth_aperture:kragmar_east	after	aperture_direct_select	direct	1189:2928	-	-	-	-	bay_bank:kragmar_east:kapok	1	-	-
scan3_wing	2147483648	bay_wing:elandor_west:left	bay_elandor_west	wing_wedge_valid_select	413	295	-1397:-1900	-1398:-1901	3	2	4	1	4	3	4	433	4	4	1	1	1	0	0	0	0	0	0	3	-
scan3_wing	2147483648	bay_wing:elandor_west:right	bay_elandor_west	wing_wedge_valid_select	487	586	-403:-1901	-404:-1900	3	4	2	9	4	5	5	590	18	18	1	10	10	0	0	0	0	0	0	17	-
scan3_wing	2147483648	bay_wing:elandor_east:left	bay_elandor_east	wing_wedge_valid_select	628	497	404:-1900	403:-1901	4	3	9	2	5	4	5	628	18	18	1	2	2	0	0	0	0	0	0	17	-
scan3_wing	2147483648	bay_wing:elandor_east:right	bay_elandor_east	wing_wedge_valid_select	304	365	1398:-1901	1397:-1900	2	3	1	4	3	4	4	392	4	4	1	1	1	0	0	0	0	0	0	3	-
scan3_wing	2147483648	bay_wing:kragmar_west:left	bay_kragmar_west	wing_wedge_valid_select	268	332	-1399:1901	-1398:1900	1	2	1	2	2	3	3	359	2	2	1	2	2	0	0	0	0	0	0	1	-
scan3_wing	2147483648	bay_wing:kragmar_west:right	bay_kragmar_west	wing_wedge_valid_select	668	540	-404:1900	-403:1901	4	3	9	2	5	4	5	671	18	18	1	17	17	0	0	0	0	0	0	17	-
scan3_wing	2147483648	bay_wing:kragmar_east:left	bay_kragmar_east	wing_wedge_valid_select	424	507	403:1901	404:1900	3	4	2	9	4	5	5	508	18	18	1	9	9	0	0	0	0	0	0	17	-
scan3_wing	2147483648	bay_wing:kragmar_east:right	bay_kragmar_east	wing_wedge_valid_select	507	332	1396:1900	1397:1901	4	3	9	2	5	4	5	508	18	18	1	17	17	0	0	0	0	0	0	17	-
scan3_bank	2147483648	bay_bank:elandor_west:whitebridge	bay_elandor_west	bank_trace_complete_select	993	1001	0	0	0	0	-
scan3_bank	2147483648	bay_bank:elandor_east:lorindor	bay_elandor_east	bank_trace_complete_select	993	1001	0	0	0	0	-
scan3_bank	2147483648	bay_bank:kragmar_west:speargrass	bay_kragmar_west	bank_trace_complete_select	994	1001	0	0	0	0	-
scan3_bank	2147483648	bay_bank:kragmar_east:whispering	bay_kragmar_east	bank_trace_complete_select	992	1001	0	0	0	0	-
scan3_width	2147483648	bay_elandor_west	bay_bank_width_positive	943	7488000	93600	80	3	301	-980	-2000	0	8063400	93600	86	1	0	26	80
